Time=800000 | clk=0 | rf_portA=1010100010101111 | rf_portB=0101001110100010 | net_stream=0 | confSig=111 | confLoad=0 * opnX=1010100010101111 | opnY=0101001110100010
Time=805000 | clk=1 | rf_portA=1010100010101111 | rf_portB=0101001110100010 | net_stream=0 | confSig=111 | confLoad=0 * opnX=1010100010101111 | opnY=0101001110100010
Time=810000 | clk=0 | rf_portA=1001011101101010 | rf_portB=0111110100100100 | net_stream=0 | confSig=000 | confLoad=0 * opnX=1001011101101010 | opnY=0111110100100100
Time=815000 | clk=1 | rf_portA=1001011101101010 | rf_portB=0111110100100100 | net_stream=0 | confSig=000 | confLoad=0 * opnX=1001011101101010 | opnY=0111110100100100
Time=820000 | clk=0 | rf_portA=0100010000100011 | rf_portB=0111100110100001 | net_stream=0 | confSig=010 | confLoad=0 * opnX=0100010000100011 | opnY=0111100110100001
Time=825000 | clk=1 | rf_portA=0100010000100011 | rf_portB=0111100110100001 | net_stream=0 | confSig=010 | confLoad=0 * opnX=0100010000100011 | opnY=0111100110100001
Time=830000 | clk=0 | rf_portA=0001001011001101 | rf_portB=1011000101100110 | net_stream=0 | confSig=011 | confLoad=0 * opnX=0001001011001101 | opnY=1011000101100110
Time=835000 | clk=1 | rf_portA=0001001011001101 | rf_portB=1011000101100110 | net_stream=0 | confSig=011 | confLoad=0 * opnX=0001001011001101 | opnY=1011000101100110
Time=840000 | clk=0 | rf_portA=0011110010000110 | rf_portB=1001101101110010 | net_stream=0 | confSig=010 | confLoad=0 * opnX=0011110010000110 | opnY=1001101101110010
Time=845000 | clk=1 | rf_portA=0011110010000110 | rf_portB=1001101101110010 | net_stream=0 | confSig=010 | confLoad=0 * opnX=0011110010000110 | opnY=1001101101110010
Time=850000 | clk=0 | rf_portA=1101000001011011 | rf_portB=0110000101000110 | net_stream=0 | confSig=111 | confLoad=0 * opnX=1101000001011011 | opnY=0110000101000110
Time=855000 | clk=1 | rf_portA=1101000001011011 | rf_portB=0110000101000110 | net_stream=0 | confSig=111 | confLoad=0 * opnX=1101000001011011 | opnY=0110000101000110
Time=860000 | clk=0 | rf_portA=0101111101000010 | rf_portB=0101111110111001 | net_stream=0 | confSig=011 | confLoad=0 * opnX=0101111101000010 | opnY=0101111110111001
Time=865000 | clk=1 | rf_portA=0101111101000010 | rf_portB=0101111110111001 | net_stream=0 | confSig=011 | confLoad=0 * opnX=0101111101000010 | opnY=0101111110111001
Time=870000 | clk=0 | rf_portA=0011011011000101 | rf_portB=1101000001100010 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0011011011000101 | opnY=1101000001100010
Time=875000 | clk=1 | rf_portA=0011011011000101 | rf_portB=1101000001100010 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0011011011000101 | opnY=1101000001100010
Time=880000 | clk=0 | rf_portA=0010000001101011 | rf_portB=0011000010010010 | net_stream=0 | confSig=100 | confLoad=0 * opnX=0010000001101011 | opnY=0011000010010010
Time=885000 | clk=1 | rf_portA=0010000001101011 | rf_portB=0011000010010010 | net_stream=0 | confSig=100 | confLoad=0 * opnX=0010000001101011 | opnY=0011000010010010
Time=890000 | clk=0 | rf_portA=0101101001101001 | rf_portB=1100111000110101 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0101101001101001 | opnY=1100111000110101
Time=895000 | clk=1 | rf_portA=0101101001101001 | rf_portB=1100111000110101 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0101101001101001 | opnY=1100111000110101
Time=900000 | clk=0 | rf_portA=0111001101001010 | rf_portB=1111010011110101 | net_stream=0 | confSig=001 | confLoad=0 * opnX=0111001101001010 | opnY=1111010011110101
Time=905000 | clk=1 | rf_portA=0111001101001010 | rf_portB=1111010011110101 | net_stream=0 | confSig=001 | confLoad=0 * opnX=0111001101001010 | opnY=1111010011110101
Time=910000 | clk=0 | rf_portA=0011011110001011 | rf_portB=0001111100011011 | net_stream=0 | confSig=011 | confLoad=0 * opnX=0011011110001011 | opnY=0001111100011011
Time=915000 | clk=1 | rf_portA=0011011110001011 | rf_portB=0001111100011011 | net_stream=0 | confSig=011 | confLoad=0 * opnX=0011011110001011 | opnY=0001111100011011
Time=920000 | clk=0 | rf_portA=0101011101001100 | rf_portB=1011011000010111 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0101011101001100 | opnY=1011011000010111
Time=925000 | clk=1 | rf_portA=0101011101001100 | rf_portB=1011011000010111 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0101011101001100 | opnY=1011011000010111
Time=930000 | clk=0 | rf_portA=0101101011001101 | rf_portB=1010110010101100 | net_stream=0 | confSig=001 | confLoad=0 * opnX=0101101011001101 | opnY=1010110010101100
Time=935000 | clk=1 | rf_portA=0101101011001101 | rf_portB=1010110010101100 | net_stream=0 | confSig=001 | confLoad=0 * opnX=0101101011001101 | opnY=1010110010101100
Time=940000 | clk=0 | rf_portA=1000000011001110 | rf_portB=1100101100101111 | net_stream=0 | confSig=111 | confLoad=0 * opnX=1000000011001110 | opnY=1100101100101111
Time=945000 | clk=1 | rf_portA=1000000011001110 | rf_portB=1100101100101111 | net_stream=0 | confSig=111 | confLoad=0 * opnX=1000000011001110 | opnY=1100101100101111
Time=950000 | clk=0 | rf_portA=1010101010010111 | rf_portB=1001011010101011 | net_stream=0 | confSig=001 | confLoad=0 * opnX=1010101010010111 | opnY=1001011010101011
Time=955000 | clk=1 | rf_portA=1010101010010111 | rf_portB=1001011010101011 | net_stream=0 | confSig=001 | confLoad=0 * opnX=1010101010010111 | opnY=1001011010101011
Time=960000 | clk=0 | rf_portA=0000010100101000 | rf_portB=1111100111010000 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0000010100101000 | opnY=1111100111010000
Time=965000 | clk=1 | rf_portA=0000010100101000 | rf_portB=1111100111010000 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0000010100101000 | opnY=1111100111010000
Time=970000 | clk=0 | rf_portA=1111111100100111 | rf_portB=0000101101110010 | net_stream=0 | confSig=001 | confLoad=0 * opnX=1111111100100111 | opnY=0000101101110010
Time=975000 | clk=1 | rf_portA=1111111100100111 | rf_portB=0000101101110010 | net_stream=0 | confSig=001 | confLoad=0 * opnX=1111111100100111 | opnY=0000101101110010
Time=980000 | clk=0 | rf_portA=1101000010111100 | rf_portB=1000110000001110 | net_stream=0 | confSig=111 | confLoad=0 * opnX=1101000010111100 | opnY=1000110000001110
Time=985000 | clk=1 | rf_portA=1101000010111100 | rf_portB=1000110000001110 | net_stream=0 | confSig=111 | confLoad=0 * opnX=1101000010111100 | opnY=1000110000001110
Time=990000 | clk=0 | rf_portA=0011110110000100 | rf_portB=1000110001110011 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0011110110000100 | opnY=1000110001110011
Time=995000 | clk=1 | rf_portA=0011110110000100 | rf_portB=1000110001110011 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0011110110000100 | opnY=1000110001110011
Time=1000000 | clk=0 | rf_portA=0011110110000100 | rf_portB=1000110001110011 | net_stream=0 | confSig=000 | confLoad=0 * opnX=0011110110000100 | opnY=1000110001110011
